"Distribution of disabled workers by sex, economic status and residence - 2011",,,,,,,,,,,
Table Name,State Code,State Name,Type of disability,Total/ Rural/ Urban,Sex,Workers,,,,,Non-workers
DISAB04,19,State - WEST BENGAL (19),In Movement,Total,Males,90772,14360,25425,4961,46026,114170
DISAB04,19,State - WEST BENGAL (19),In Movement,Total,Females,16956,1037,4289,2920,8710,101047
DISAB04,19,State - WEST BENGAL (19),In Movement,Rural,Persons,79393,14932,28718,5425,30318,159666
DISAB04,19,State - WEST BENGAL (19),In Movement,Rural,Males,67074,13949,24524,3327,25274,85253
DISAB04,19,State - WEST BENGAL (19),In Movement,Rural,Females,12319,983,4194,2098,5044,74413
DISAB04,19,State - WEST BENGAL (19),In Movement,Urban,Persons,28335,465,996,2456,24418,55551
DISAB04,19,State - WEST BENGAL (19),In Movement,Urban,Males,23698,411,901,1634,20752,28917
DISAB04,19,State - WEST BENGAL (19),In Movement,Urban,Females,4637,54,95,822,3666,26634
DISAB04,19,State - WEST BENGAL (19),Mental Retardation,Total,Persons,30446,4503,9940,2058,13945,106077
DISAB04,19,State - WEST BENGAL (19),Mental Retardation,Total,Males,23610,3922,7612,1014,11062,52660
DISAB04,19,State - WEST BENGAL (19),Mental Retardation,Total,Females,6836,581,2328,1044,2883,53417
DISAB04,19,State - WEST BENGAL (19),Mental Retardation,Rural,Persons,20912,4264,9569,1319,5760,71614
DISAB04,19,State - WEST BENGAL (19),Mental Retardation,Rural,Males,16041,3771,7320,584,4366,35434
DISAB04,19,State - WEST BENGAL (19),Mental Retardation,Rural,Females,4871,493,2249,735,1394,36180
DISAB04,19,State - WEST BENGAL (19),Mental Retardation,Urban,Persons,9534,239,371,739,8185,34463
DISAB04,19,State - WEST BENGAL (19),Mental Retardation,Urban,Males,7569,151,292,430,6696,17226
DISAB04,19,State - WEST BENGAL (19),Mental Retardation,Urban,Females,1965,88,79,309,1489,17237
DISAB04,19,State - WEST BENGAL (19),Mental Illness,Total,Persons,14616,2181,5462,1154,5819,56899
DISAB04,19,State - WEST BENGAL (19),Mental Illness,Total,Males,11358,1923,4387,557,4491,29387
DISAB04,19,State - WEST BENGAL (19),Mental Illness,Total,Females,3258,258,1075,597,1328,27512
DISAB04,19,State - WEST BENGAL (19),Mental Illness,Rural,Persons,11280,2114,5279,791,3096,38601
DISAB04,19,State - WEST BENGAL (19),Mental Illness,Rural,Males,8716,1870,4227,327,2292,19359
DISAB04,19,State - WEST BENGAL (19),Mental Illness,Rural,Females,2564,244,1052,464,804,19242
DISAB04,19,State - WEST BENGAL (19),Mental Illness,Urban,Persons,3336,67,183,363,2723,18298
DISAB04,19,State - WEST BENGAL (19),Mental Illness,Urban,Males,2642,53,160,230,2199,10028
DISAB04,19,State - WEST BENGAL (19),Mental Illness,Urban,Females,694,14,23,133,524,8270
DISAB04,19,State - WEST BENGAL (19),Any Other,Total,Persons,161028,22466,44882,10448,83232,241893
DISAB04,19,State - WEST BENGAL (19),Any Other,Total,Males,124637,19496,34311,5233,65597,103626
DISAB04,19,State - WEST BENGAL (19),Any Other,Total,Females,36391,2970,10571,5215,17635,138267
DISAB04,19,State - WEST BENGAL (19),Any Other,Rural,Persons,107625,21491,42958,6974,36202,155102
DISAB04,19,State - WEST BENGAL (19),Any Other,Rural,Males,82990,18743,32786,3246,28215,67471
DISAB04,19,State - WEST BENGAL (19),Any Other,Rural,Females,24635,2748,10172,3728,7987,87631
DISAB04,19,State - WEST BENGAL (19),Any Other,Urban,Persons,53403,975,1924,3474,47030,86791
DISAB04,19,State - WEST BENGAL (19),Any Other,Urban,Males,41647,753,1525,1987,37382,36155
DISAB04,19,State - WEST BENGAL (19),Any Other,Urban,Females,11756,222,399,1487,9648,50636
DISAB04,19,State - WEST BENGAL (19),Multiple disability,Total,Persons,33231,5211,11763,2672,13585,163270
DISAB04,19,State - WEST BENGAL (19),Multiple disability,Total,Males,25527,4626,9304,1336,10261,81101
DISAB04,19,State - WEST BENGAL (19),Multiple disability,Total,Females,7704,585,2459,1336,3324,82169
DISAB04,19,State - WEST BENGAL (19),Multiple disability,Rural,Persons,26216,5056,11394,1884,7882,126450
DISAB04,19,State - WEST BENGAL (19),Multiple disability,Rural,Males,20116,4507,8997,850,5762,62573
DISAB04,19,State - WEST BENGAL (19),Multiple disability,Rural,Females,6100,549,2397,1034,2120,63877
DISAB04,19,State - WEST BENGAL (19),Multiple disability,Urban,Persons,7015,155,369,788,5703,36820
DISAB04,19,State - WEST BENGAL (19),Multiple disability,Urban,Males,5411,119,307,486,4499,18528
DISAB04,19,State - WEST BENGAL (19),Multiple disability,Urban,Females,1604,36,62,302,1204,18292
DISAB04,20,State - JHARKHAND (20),Total disabled population,Total,Persons,290133,79453,103768,12571,94341,479847
DISAB04,20,State - JHARKHAND (20),Total disabled population,Total,Males,201071,54290,62392,6857,77532,225805
DISAB04,20,State - JHARKHAND (20),Total disabled population,Total,Females,89062,25163,41376,5714,16809,254042
DISAB04,20,State - JHARKHAND (20),Total disabled population,Rural,Persons,240841,77691,101256,10478,51416,356703
DISAB04,20,State - JHARKHAND (20),Total disabled population,Rural,Males,159958,52990,60593,5443,40932,168738
DISAB04,20,State - JHARKHAND (20),Total disabled population,Rural,Females,80883,24701,40663,5035,10484,187965
DISAB04,20,State - JHARKHAND (20),Total disabled population,Urban,Persons,49292,1762,2512,2093,42925,123144
DISAB04,20,State - JHARKHAND (20),Total disabled population,Urban,Males,41113,1300,1799,1414,36600,57067
DISAB04,20,State - JHARKHAND (20),Total disabled population,Urban,Females,8179,462,713,679,6325,66077
DISAB04,20,State - JHARKHAND (20),In Seeing,Total,Persons,71801,19326,26564,3222,22689,108920
DISAB04,20,State - JHARKHAND (20),In Seeing,Total,Males,49178,13293,15744,1591,18550,46864
DISAB04,20,State - JHARKHAND (20),In Seeing,Total,Females,22623,6033,10820,1631,4139,62056
DISAB04,20,State - JHARKHAND (20),In Seeing,Rural,Persons,59896,18842,25954,2726,12374,82105
DISAB04,20,State - JHARKHAND (20),In Seeing,Rural,Males,39243,12964,15300,1249,9730,35556
DISAB04,20,State - JHARKHAND (20),In Seeing,Rural,Females,20653,5878,10654,1477,2644,46549
DISAB04,20,State - JHARKHAND (20),In Seeing,Urban,Persons,11905,484,610,496,10315,26815
DISAB04,20,State - JHARKHAND (20),In Seeing,Urban,Males,9935,329,444,342,8820,11308
DISAB04,20,State - JHARKHAND (20),In Seeing,Urban,Females,1970,155,166,154,1495,15507
DISAB04,20,State - JHARKHAND (20),In Hearing,Total,Persons,71462,19975,25401,2995,23091,94399
DISAB04,20,State - JHARKHAND (20),In Hearing,Total,Males,47663,13066,14278,1560,18759,40479
DISAB04,20,State - JHARKHAND (20),In Hearing,Total,Females,23799,6909,11123,1435,4332,53920
DISAB04,20,State - JHARKHAND (20),In Hearing,Rural,Persons,58642,19592,24811,2450,11789,68099
DISAB04,20,State - JHARKHAND (20),In Hearing,Rural,Males,37114,12770,13884,1200,9260,29637
DISAB04,20,State - JHARKHAND (20),In Hearing,Rural,Females,21528,6822,10927,1250,2529,38462
DISAB04,20,State - JHARKHAND (20),In Hearing,Urban,Persons,12820,383,590,545,11302,26300
DISAB04,20,State - JHARKHAND (20),In Hearing,Urban,Males,10549,296,394,360,9499,10842
DISAB04,20,State - JHARKHAND (20),In Hearing,Urban,Females,2271,87,196,185,1803,15458
DISAB04,20,State - JHARKHAND (20),In Speech,Total,Persons,17450,4293,6057,738,6362,29234
DISAB04,20,State - JHARKHAND (20),In Speech,Total,Males,12296,2852,3769,392,5283,13873
DISAB04,20,State - JHARKHAND (20),In Speech,Total,Females,5154,1441,2288,346,1079,15361
DISAB04,20,State - JHARKHAND (20),In Speech,Rural,Persons,13763,4178,5875,608,3102,20781
DISAB04,20,State - JHARKHAND (20),In Speech,Rural,Males,9210,2772,3646,305,2487,10095
DISAB04,20,State - JHARKHAND (20),In Speech,Rural,Females,4553,1406,2229,303,615,10686
DISAB04,20,State - JHARKHAND (20),In Speech,Urban,Persons,3687,115,182,130,3260,8453
DISAB04,20,State - JHARKHAND (20),In Speech,Urban,Males,3086,80,123,87,2796,3778
DISAB04,20,State - JHARKHAND (20),In Speech,Urban,Females,601,35,59,43,464,4675
DISAB04,20,State - JHARKHAND (20),In Movement,Total,Persons,53178,15648,17238,2268,18024,94714
DISAB04,20,State - JHARKHAND (20),In Movement,Total,Males,40019,11620,11534,1531,15334,49084
DISAB04,20,State - JHARKHAND (20),In Movement,Total,Females,13159,4028,5704,737,2690,45630
DISAB04,20,State - JHARKHAND (20),In Movement,Rural,Persons,44876,15312,16823,1918,10823,74052
DISAB04,20,State - JHARKHAND (20),In Movement,Rural,Males,32821,11355,11213,1264,8989,38392
DISAB04,20,State - JHARKHAND (20),In Movement,Rural,Females,12055,3957,5610,654,1834,35660
DISAB04,20,State - JHARKHAND (20),In Movement,Urban,Persons,8302,336,415,350,7201,20662
DISAB04,20,State - JHARKHAND (20),In Movement,Urban,Males,7198,265,321,267,6345,10692
DISAB04,20,State - JHARKHAND (20),In Movement,Urban,Females,1104,71,94,83,856,9970
DISAB04,20,State - JHARKHAND (20),Mental Retardation,Total,Persons,10953,2987,4607,416,2943,26505
DISAB04,20,State - JHARKHAND (20),Mental Retardation,Total,Males,7456,1972,2895,229,2360,14145
DISAB04,20,State - JHARKHAND (20),Mental Retardation,Total,Females,3497,1015,1712,187,583,12360
DISAB04,20,State - JHARKHAND (20),Mental Retardation,Rural,Persons,9485,2928,4498,353,1706,19208
DISAB04,20,State - JHARKHAND (20),Mental Retardation,Rural,Males,6244,1927,2811,186,1320,10116
DISAB04,20,State - JHARKHAND (20),Mental Retardation,Rural,Females,3241,1001,1687,167,386,9092
DISAB04,20,State - JHARKHAND (20),Mental Retardation,Urban,Persons,1468,59,109,63,1237,7297
DISAB04,20,State - JHARKHAND (20),Mental Retardation,Urban,Males,1212,45,84,43,1040,4029
DISAB04,20,State - JHARKHAND (20),Mental Retardation,Urban,Females,256,14,25,20,197,3268
DISAB04,20,State - JHARKHAND (20),Mental Illness,Total,Persons,5514,1554,2273,369,1318,14643
DISAB04,20,State - JHARKHAND (20),Mental Illness,Total,Males,3656,1053,1389,133,1081,8062
DISAB04,20,State - JHARKHAND (20),Mental Illness,Total,Females,1858,501,884,236,237,6581
DISAB04,20,State - JHARKHAND (20),Mental Illness,Rural,Persons,4958,1516,2228,347,867,10203
DISAB04,20,State - JHARKHAND (20),Mental Illness,Rural,Males,3196,1031,1360,117,688,5358
DISAB04,20,State - JHARKHAND (20),Mental Illness,Rural,Females,1762,485,868,230,179,4845
DISAB04,20,State - JHARKHAND (20),Mental Illness,Urban,Persons,556,38,45,22,451,4440
DISAB04,20,State - JHARKHAND (20),Mental Illness,Urban,Males,460,22,29,16,393,2704
DISAB04,20,State - JHARKHAND (20),Mental Illness,Urban,Females,96,16,16,6,58,1736
DISAB04,20,State - JHARKHAND (20),Any Other,Total,Persons,47897,12015,17095,2056,16731,64475
DISAB04,20,State - JHARKHAND (20),Any Other,Total,Males,32739,7972,10013,1116,13638,29397
DISAB04,20,State - JHARKHAND (20),Any Other,Total,Females,15158,4043,7082,940,3093,35078
DISAB04,20,State - JHARKHAND (20),Any Other,Rural,Persons,38790,11739,16624,1652,8775,44998
DISAB04,20,State - JHARKHAND (20),Any Other,Rural,Males,25267,7767,9676,875,6949,20916
DISAB04,20,State - JHARKHAND (20),Any Other,Rural,Females,13523,3972,6948,777,1826,24082
DISAB04,20,State - JHARKHAND (20),Any Other,Urban,Persons,9107,276,471,404,7956,19477
DISAB04,20,State - JHARKHAND (20),Any Other,Urban,Males,7472,205,337,241,6689,8481
DISAB04,20,State - JHARKHAND (20),Any Other,Urban,Females,1635,71,134,163,1267,10996
DISAB04,20,State - JHARKHAND (20),Multiple disability,Total,Persons,11878,3655,4533,507,3183,46957
DISAB04,20,State - JHARKHAND (20),Multiple disability,Total,Males,8064,2462,2770,305,2527,23901
DISAB04,20,State - JHARKHAND (20),Multiple disability,Total,Females,3814,1193,1763,202,656,23056
DISAB04,20,State - JHARKHAND (20),Multiple disability,Rural,Persons,10431,3584,4443,424,1980,37257
DISAB04,20,State - JHARKHAND (20),Multiple disability,Rural,Males,6863,2404,2703,247,1509,18668
DISAB04,20,State - JHARKHAND (20),Multiple disability,Rural,Females,3568,1180,1740,177,471,18589
DISAB04,20,State - JHARKHAND (20),Multiple disability,Urban,Persons,1447,71,90,83,1203,9700
DISAB04,20,State - JHARKHAND (20),Multiple disability,Urban,Males,1201,58,67,58,1018,5233
DISAB04,20,State - JHARKHAND (20),Multiple disability,Urban,Females,246,13,23,25,185,4467
DISAB04,21,State - ODISHA (21),Total disabled population,Total,Persons,427020,102195,162563,21288,140974,817382
DISAB04,21,State - ODISHA (21),Total disabled population,Total,Males,304747,86643,96825,12618,108661,370028
DISAB04,21,State - ODISHA (21),Total disabled population,Total,Females,122273,15552,65738,8670,32313,447354
DISAB04,21,State - ODISHA (21),Total disabled population,Rural,Persons,372952,100191,159730,18001,95030,694787
DISAB04,21,State - ODISHA (21),Total disabled population,Rural,Males,262017,84954,94827,10312,71924,314655
DISAB04,21,State - ODISHA (21),Total disabled population,Rural,Females,110935,15237,64903,7689,23106,380132
DISAB04,21,State - ODISHA (21),Total disabled population,Urban,Persons,54068,2004,2833,3287,45944,122595
DISAB04,21,State - ODISHA (21),Total disabled population,Urban,Males,42730,1689,1998,2306,36737,55373
DISAB04,21,State - ODISHA (21),Total disabled population,Urban,Females,11338,315,835,981,9207,67222
DISAB04,21,State - ODISHA (21),In Seeing,Total,Persons,100564,26015,38479,4774,31296,163235
DISAB04,21,State - ODISHA (21),In Seeing,Total,Males,70934,21997,22139,2756,24042,65917
DISAB04,21,State - ODISHA (21),In Seeing,Total,Females,29630,4018,16340,2018,7254,97318
DISAB04,21,State - ODISHA (21),In Seeing,Rural,Persons,88266,25449,37777,3998,21042,139256
DISAB04,21,State - ODISHA (21),In Seeing,Rural,Males,61223,21539,21666,2229,15789,56367
DISAB04,21,State - ODISHA (21),In Seeing,Rural,Females,27043,3910,16111,1769,5253,82889
DISAB04,21,State - ODISHA (21),In Seeing,Urban,Persons,12298,566,702,776,10254,23979
DISAB04,21,State - ODISHA (21),In Seeing,Urban,Males,9711,458,473,527,8253,9550
DISAB04,21,State - ODISHA (21),In Seeing,Urban,Females,2587,108,229,249,2001,14429
DISAB04,21,State - ODISHA (21),In Hearing,Total,Persons,100241,25118,39502,5142,30479,137617
DISAB04,21,State - ODISHA (21),In Hearing,Total,Males,68396,20839,21900,2961,22696,54849
DISAB04,21,State - ODISHA (21),In Hearing,Total,Females,31845,4279,17602,2181,7783,82768
DISAB04,21,State - ODISHA (21),In Hearing,Rural,Persons,87414,24645,38798,4352,19619,113205
DISAB04,21,State - ODISHA (21),In Hearing,Rural,Males,58576,20452,21410,2396,14318,45187
DISAB04,21,State - ODISHA (21),In Hearing,Rural,Females,28838,4193,17388,1956,5301,68018
DISAB04,21,State - ODISHA (21),In Hearing,Urban,Persons,12827,473,704,790,10860,24412
DISAB04,21,State - ODISHA (21),In Hearing,Urban,Males,9820,387,490,565,8378,9662
DISAB04,21,State - ODISHA (21),In Hearing,Urban,Females,3007,86,214,225,2482,14750
DISAB04,21,State - ODISHA (21),In Speech,Total,Persons,27510,6379,9992,1203,9936,41007
DISAB04,21,State - ODISHA (21),In Speech,Total,Males,20207,5461,5972,765,8009,18299
DISAB04,21,State - ODISHA (21),In Speech,Total,Females,7303,918,4020,438,1927,22708
DISAB04,21,State - ODISHA (21),In Speech,Rural,Persons,22893,6249,9790,945,5909,33237
DISAB04,21,State - ODISHA (21),In Speech,Rural,Males,16394,5350,5823,565,4656,15078
DISAB04,21,State - ODISHA (21),In Speech,Rural,Females,6499,899,3967,380,1253,18159
DISAB04,21,State - ODISHA (21),In Speech,Urban,Persons,4617,130,202,258,4027,7770
DISAB04,21,State - ODISHA (21),In Speech,Urban,Males,3813,111,149,200,3353,3221
DISAB04,21,State - ODISHA (21),In Speech,Urban,Females,804,19,53,58,674,4549
DISAB04,21,State - ODISHA (21),In Movement,Total,Persons,80123,18114,27117,4103,30789,179776
DISAB04,21,State - ODISHA (21),In Movement,Total,Males,62354,16100,18584,2759,24911,90645
DISAB04,21,State - ODISHA (21),In Movement,Total,Females,17769,2014,8533,1344,5878,89131
DISAB04,21,State - ODISHA (21),In Movement,Rural,Persons,70805,17830,26682,3617,22676,157785
DISAB04,21,State - ODISHA (21),In Movement,Rural,Males,54526,15834,18250,2378,18064,79272
DISAB04,21,State - ODISHA (21),In Movement,Rural,Females,16279,1996,8432,1239,4612,78513
DISAB04,21,State - ODISHA (21),In Movement,Urban,Persons,9318,284,435,486,8113,21991
DISAB04,21,State - ODISHA (21),In Movement,Urban,Males,7828,266,334,381,6847,11373
DISAB04,21,State - ODISHA (21),In Movement,Urban,Females,1490,18,101,105,1266,10618
DISAB04,21,State - ODISHA (21),Mental Retardation,Total,Persons,16706,3597,7591,713,4805,55693
DISAB04,21,State - ODISHA (21),Mental Retardation,Total,Males,11722,2995,4645,396,3686,28598
DISAB04,21,State - ODISHA (21),Mental Retardation,Total,Females,4984,602,2946,317,1119,27095
DISAB04,21,State - ODISHA (21),Mental Retardation,Rural,Persons,14924,3519,7488,619,3298,46803
DISAB04,21,State - ODISHA (21),Mental Retardation,Rural,Males,10277,2932,4569,329,2447,23833
DISAB04,21,State - ODISHA (21),Mental Retardation,Rural,Females,4647,587,2919,290,851,22970
DISAB04,21,State - ODISHA (21),Mental Retardation,Urban,Persons,1782,78,103,94,1507,8890
DISAB04,21,State - ODISHA (21),Mental Retardation,Urban,Males,1445,63,76,67,1239,4765
DISAB04,21,State - ODISHA (21),Mental Retardation,Urban,Females,337,15,27,27,268,4125
DISAB04,21,State - ODISHA (21),Mental Illness,Total,Persons,9197,2187,4267,435,2308,33640
DISAB04,21,State - ODISHA (21),Mental Illness,Total,Males,6286,1814,2539,217,1716,16627
DISAB04,21,State - ODISHA (21),Mental Illness,Total,Females,2911,373,1728,218,592,17013
DISAB04,21,State - ODISHA (21),Mental Illness,Rural,Persons,8487,2141,4206,392,1748,28740
DISAB04,21,State - ODISHA (21),Mental Illness,Rural,Males,5731,1772,2493,189,1277,14007
DISAB04,21,State - ODISHA (21),Mental Illness,Rural,Females,2756,369,1713,203,471,14733
DISAB04,21,State - ODISHA (21),Mental Illness,Urban,Persons,710,46,61,43,560,4900
DISAB04,21,State - ODISHA (21),Mental Illness,Urban,Males,555,42,46,28,439,2620
DISAB04,21,State - ODISHA (21),Mental Illness,Urban,Females,155,4,15,15,121,2280
DISAB04,21,State - ODISHA (21),Any Other,Total,Persons,70641,15487,26067,3817,25270,102240
DISAB04,21,State - ODISHA (21),Any Other,Total,Males,49426,12970,15175,2179,19102,44554
DISAB04,21,State - ODISHA (21),Any Other,Total,Females,21215,2517,10892,1638,6168,57686
DISAB04,21,State - ODISHA (21),Any Other,Rural,Persons,59921,15176,25569,3091,16085,83797
DISAB04,21,State - ODISHA (21),Any Other,Rural,Males,41290,12712,14842,1716,12020,36670
DISAB04,21,State - ODISHA (21),Any Other,Rural,Females,18631,2464,10727,1375,4065,47127
DISAB04,21,State - ODISHA (21),Any Other,Urban,Persons,10720,311,498,726,9185,18443
DISAB04,21,State - ODISHA (21),Any Other,Urban,Males,8136,258,333,463,7082,7884
DISAB04,21,State - ODISHA (21),Any Other,Urban,Females,2584,53,165,263,2103,10559
DISAB04,21,State - ODISHA (21),Multiple disability,Total,Persons,22038,5298,9548,1101,6091,104174
DISAB04,21,State - ODISHA (21),Multiple disability,Total,Males,15422,4467,5871,585,4499,50539
DISAB04,21,State - ODISHA (21),Multiple disability,Total,Females,6616,831,3677,516,1592,53635
DISAB04,21,State - ODISHA (21),Multiple disability,Rural,Persons,20242,5182,9420,987,4653,91964
DISAB04,21,State - ODISHA (21),Multiple disability,Rural,Males,14000,4363,5774,510,3353,44241
DISAB04,21,State - ODISHA (21),Multiple disability,Rural,Females,6242,819,3646,477,1300,47723
DISAB04,21,State - ODISHA (21),Multiple disability,Urban,Persons,1796,116,128,114,1438,12210
DISAB04,21,State - ODISHA (21),Multiple disability,Urban,Males,1422,104,97,75,1146,6298
DISAB04,21,State - ODISHA (21),Multiple disability,Urban,Females,374,12,31,39,292,5912
DISAB04,22,State - CHHATTISGARH (22),Total disabled population,Total,Persons,240846,76795,101547,4525,57979,384091
DISAB04,22,State - CHHATTISGARH (22),Total disabled population,Total,Males,157622,53571,55117,3136,45798,176471
DISAB04,22,State - CHHATTISGARH (22),Total disabled population,Total,Females,83224,23224,46430,1389,12181,207620
DISAB04,22,State - CHHATTISGARH (22),Total disabled population,Rural,Persons,201058,74590,97507,3081,25880,297170
DISAB04,22,State - CHHATTISGARH (22),Total disabled population,Rural,Males,126566,51912,52719,2065,19870,137032
DISAB04,22,State - CHHATTISGARH (22),Total disabled population,Rural,Females,74492,22678,44788,1016,6010,160138
DISAB04,22,State - CHHATTISGARH (22),Total disabled population,Urban,Persons,39788,2205,4040,1444,32099,86921
DISAB04,22,State - CHHATTISGARH (22),Total disabled population,Urban,Males,31056,1659,2398,1071,25928,39439
DISAB04,22,State - CHHATTISGARH (22),Total disabled population,Urban,Females,8732,546,1642,373,6171,47482
DISAB04,22,State - CHHATTISGARH (22),In Seeing,Total,Persons,45535,15444,19093,792,10206,65634
DISAB04,22,State - CHHATTISGARH (22),In Seeing,Total,Males,29231,10677,9995,548,8011,26835
DISAB04,22,State - CHHATTISGARH (22),In Seeing,Total,Females,16304,4767,9098,244,2195,38799
DISAB04,22,State - CHHATTISGARH (22),In Seeing,Rural,Persons,37674,15012,18307,517,3838,50391
DISAB04,22,State - CHHATTISGARH (22),In Seeing,Rural,Males,23132,10357,9557,340,2878,20780
DISAB04,22,State - CHHATTISGARH (22),In Seeing,Rural,Females,14542,4655,8750,177,960,29611
DISAB04,22,State - CHHATTISGARH (22),In Seeing,Urban,Persons,7861,432,786,275,6368,15243
DISAB04,22,State - CHHATTISGARH (22),In Seeing,Urban,Males,6099,320,438,208,5133,6055
DISAB04,22,State - CHHATTISGARH (22),In Seeing,Urban,Females,1762,112,348,67,1235,9188
DISAB04,22,State - CHHATTISGARH (22),In Hearing,Total,Persons,44636,15630,18405,825,9776,47679
DISAB04,22,State - CHHATTISGARH (22),In Hearing,Total,Males,28215,10697,9366,537,7615,19725
DISAB04,22,State - CHHATTISGARH (22),In Hearing,Total,Females,16421,4933,9039,288,2161,27954
DISAB04,22,State - CHHATTISGARH (22),In Hearing,Rural,Persons,37644,15192,17657,578,4217,35792
DISAB04,22,State - CHHATTISGARH (22),In Hearing,Rural,Males,22874,10390,8936,358,3190,14993
DISAB04,22,State - CHHATTISGARH (22),In Hearing,Rural,Females,14770,4802,8721,220,1027,20799
DISAB04,22,State - CHHATTISGARH (22),In Hearing,Urban,Persons,6992,438,748,247,5559,11887
DISAB04,22,State - CHHATTISGARH (22),In Hearing,Urban,Males,5341,307,430,179,4425,4732
DISAB04,22,State - CHHATTISGARH (22),In Hearing,Urban,Females,1651,131,318,68,1134,7155
DISAB04,22,State - CHHATTISGARH (22),In Speech,Total,Persons,11808,3408,5394,204,2802,16454
DISAB04,22,State - CHHATTISGARH (22),In Speech,Total,Males,7531,2304,2853,138,2236,7978
DISAB04,22,State - CHHATTISGARH (22),In Speech,Total,Females,4277,1104,2541,66,566,8476
DISAB04,22,State - CHHATTISGARH (22),In Speech,Rural,Persons,9513,3308,5199,127,879,11795
DISAB04,22,State - CHHATTISGARH (22),In Speech,Rural,Males,5733,2232,2744,78,679,5895
DISAB04,22,State - CHHATTISGARH (22),In Speech,Rural,Females,3780,1076,2455,49,200,5900
DISAB04,22,State - CHHATTISGARH (22),In Speech,Urban,Persons,2295,100,195,77,1923,4659
DISAB04,22,State - CHHATTISGARH (22),In Speech,Urban,Males,1798,72,109,60,1557,2083
DISAB04,22,State - CHHATTISGARH (22),In Speech,Urban,Females,497,28,86,17,366,2576
DISAB04,22,State - CHHATTISGARH (22),In Movement,Total,Persons,73973,22213,29068,1597,21095,116355
DISAB04,22,State - CHHATTISGARH (22),In Movement,Total,Males,52106,16550,17380,1174,17002,56309
DISAB04,22,State - CHHATTISGARH (22),In Movement,Total,Females,21867,5663,11688,423,4093,60046
DISAB04,22,State - CHHATTISGARH (22),In Movement,Rural,Persons,61827,21561,27957,1135,11174,93710
DISAB04,22,State - CHHATTISGARH (22),In Movement,Rural,Males,42289,16019,16657,830,8783,45294
DISAB04,22,State - CHHATTISGARH (22),In Movement,Rural,Females,19538,5542,11300,305,2391,48416
DISAB04,22,State - CHHATTISGARH (22),In Movement,Urban,Persons,12146,652,1111,462,9921,22645
DISAB04,22,State - CHHATTISGARH (22),In Movement,Urban,Males,9817,531,723,344,8219,11015
DISAB04,22,State - CHHATTISGARH (22),In Movement,Urban,Females,2329,121,388,118,1702,11630
DISAB04,22,State - CHHATTISGARH (22),Mental Retardation,Total,Persons,8542,2385,4520,118,1519,24629
DISAB04,22,State - CHHATTISGARH (22),Mental Retardation,Total,Males,5126,1500,2375,76,1175,12436
DISAB04,22,State - CHHATTISGARH (22),Mental Retardation,Total,Females,3416,885,2145,42,344,12193
DISAB04,22,State - CHHATTISGARH (22),Mental Retardation,Rural,Persons,7345,2315,4330,76,624,18110
DISAB04,22,State - CHHATTISGARH (22),Mental Retardation,Rural,Males,4227,1454,2267,45,461,9052
DISAB04,22,State - CHHATTISGARH (22),Mental Retardation,Rural,Females,3118,861,2063,31,163,9058
DISAB04,22,State - CHHATTISGARH (22),Mental Retardation,Urban,Persons,1197,70,190,42,895,6519
DISAB04,22,State - CHHATTISGARH (22),Mental Retardation,Urban,Males,899,46,108,31,714,3384
DISAB04,22,State - CHHATTISGARH (22),Mental Retardation,Urban,Females,298,24,82,11,181,3135
DISAB04,22,State - CHHATTISGARH (22),Mental Illness,Total,Persons,5207,1701,2741,76,689,15625
DISAB04,22,State - CHHATTISGARH (22),Mental Illness,Total,Males,3111,1149,1369,48,545,7780
DISAB04,22,State - CHHATTISGARH (22),Mental Illness,Total,Females,2096,552,1372,28,144,7845
DISAB04,22,State - CHHATTISGARH (22),Mental Illness,Rural,Persons,4646,1647,2659,58,282,11651
DISAB04,22,State - CHHATTISGARH (22),Mental Illness,Rural,Males,2662,1106,1321,33,202,5658
DISAB04,22,State - CHHATTISGARH (22),Mental Illness,Rural,Females,1984,541,1338,25,80,5993
DISAB04,22,State - CHHATTISGARH (22),Mental Illness,Urban,Persons,561,54,82,18,407,3974
DISAB04,22,State - CHHATTISGARH (22),Mental Illness,Urban,Males,449,43,48,15,343,2122
DISAB04,22,State - CHHATTISGARH (22),Mental Illness,Urban,Females,112,11,34,3,64,1852
DISAB04,22,State - CHHATTISGARH (22),Any Other,Total,Persons,37284,10982,15964,645,9693,39619
DISAB04,22,State - CHHATTISGARH (22),Any Other,Total,Males,23651,7244,8455,418,7534,18198
DISAB04,22,State - CHHATTISGARH (22),Any Other,Total,Females,13633,3738,7509,227,2159,21421
DISAB04,22,State - CHHATTISGARH (22),Any Other,Rural,Persons,30064,10668,15258,392,3746,28214
DISAB04,22,State - CHHATTISGARH (22),Any Other,Rural,Males,18149,7010,8037,244,2858,13407
DISAB04,22,State - CHHATTISGARH (22),Any Other,Rural,Females,11915,3658,7221,148,888,14807
DISAB04,22,State - CHHATTISGARH (22),Any Other,Urban,Persons,7220,314,706,253,5947,11405
DISAB04,22,State - CHHATTISGARH (22),Any Other,Urban,Males,5502,234,418,174,4676,4791
DISAB04,22,State - CHHATTISGARH (22),Any Other,Urban,Females,1718,80,288,79,1271,6614
DISAB04,22,State - CHHATTISGARH (22),Multiple disability,Total,Persons,13861,5032,6362,268,2199,58096
